"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","visib","wdsp","mxpsd","gust","prcp","fog","NUM_COLLISIONS"
"574",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,76.1,72.2,8.7,5.5,9.9,999.9,0,1,277
"575",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,75,72.3,5.1,6.2,11.1,999.9,0,1,297
"576",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,75.2,71.2,8.3,8.9,15,20,0.15,0,306
"577",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,71.4,64.2,9.9,7.4,11.1,18.1,0,0,284
"578",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,70.6,66.3,10,7.2,12,999.9,0,0,259
"579",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,75.2,72.9,8,8,12,999.9,0,1,283
"580",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,76,72,6.6,9.2,15.9,999.9,0,1,293
"581",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,75.4,63.4,10,9.3,14,21,0.03,0,302
"582",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,67.2,55.3,10,7.5,12,999.9,0,0,289
"583",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,65.2,53.6,10,4.7,8,999.9,0,0,299
"584",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,68,60.8,10,5.8,11.1,999.9,0,0,251
"585",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,70.2,62,10,7.1,11.1,999.9,0,0,254
"586",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,69,65.6,10,6.8,12,999.9,0.01,0,340
"587",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,70.3,63.9,10,10.5,17.1,21,0.03,0,261
"588",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,68.7,61.8,10,11.1,19,25.1,0,0,301
"589",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,70.8,62.5,10,10.2,15,19,0,0,364
"590",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,71.7,63.7,9.9,5.4,9.9,999.9,0,0,272
"591",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,72.7,63.8,9.7,4.5,11.1,999.9,0,0,260
"592",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,70.8,66.8,9.6,7.7,13,999.9,0.2,0,314
"593",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,72,70.4,6.8,5.2,13,999.9,0.02,1,325
"594",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,73,65.4,8.8,11.8,19,26,0,0,308
"595",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,69,55.3,10,10.6,19,26,0,0,333
"596",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,66.2,44.7,10,10,22,26,0,0,350
"597",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,62.7,48.3,10,6.4,9.9,999.9,0,0,262
"598",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,71.1,63.8,10,13.6,20,25.1,0,0,295
"599",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,72,68,8.7,9.2,14,999.9,0,0,294
"600",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,69.9,65.8,9.6,9,14,999.9,0,0,288
"601",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,64.7,59,9.8,5.7,8,999.9,0,0,335
"602",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,69.2,65.5,8.7,14,21,32.1,0,0,279
"603",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,60,48.7,10,16.9,24.1,33,1,0,322
"604",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,59.1,41.8,10,18.8,27,35.9,0,0,287
"605",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2022,64.5,56.9,10,9.7,15.9,999.9,0,0,284
"606",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,69.7,64.3,10,12.9,17.1,999.9,0,0,260
"607",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2022,68.9,64,9.3,8.8,11.1,999.9,0,0,228
"608",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2022,64.8,54.1,10,9.2,15.9,21,0,0,284
"609",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022,62.9,54.6,10,10.9,18.1,22,0,0,315
"610",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2022,58.6,49.8,10,9,13,19,0,0,328
"611",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,61.4,58,6.5,11.1,19,28,0.08,0,328
"612",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,60.7,56.3,7.6,20.3,28,39,2.44,0,246
"613",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,57.2,46.1,10,18.5,22.9,34,0.03,0,324
"614",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,60.1,55.8,7.1,18.6,22.9,32.1,0.05,0,270
"615",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,63.2,62.1,2.7,12.6,25.1,34,0.48,1,244
"616",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,61.7,60.3,5.7,10.3,15,20,0.22,1,336
"617",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,61.3,59.6,5.4,6.5,12,999.9,0.01,1,323
"618",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,58,48.4,10,8.2,13,15.9,0,0,305
"619",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,54.6,41.5,10,10.2,19,25.1,0.02,0,243
"620",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,58.5,48.7,10,7.3,14,999.9,0,0,216
"621",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,58.9,53.5,9.8,5.3,9.9,999.9,0,1,278
"622",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,61.8,56.8,9.9,6.7,11.1,999.9,0,0,315
"623",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,64.6,59.1,10,13.4,17.1,22,0,0,304
"624",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,66.7,64.7,4.6,17.1,28,42.9,1.19,1,347
"625",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,62.7,57,7.1,4.2,8.9,999.9,0.08,1,275
"626",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,61.2,57.7,9.3,5.4,9.9,999.9,0,1,248
"627",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,61.4,57.4,9.2,7.1,14,999.9,0,0,263
"628",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,64.5,60.8,8,12.8,22.9,28.9,0.14,0,250
"629",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,57.1,42.9,10,10.8,20,25.1,0,0,286
"630",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,57,41.3,10,14.1,21,28.9,0,0,299
"631",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,59.5,45.3,10,8.4,17.1,999.9,0,0,335
"632",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,54.9,47.2,10,3.5,8,999.9,0,0,326
"633",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,59.7,57.2,7.8,9.1,19,26,0.01,0,241
"634",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,64.9,63.6,2.5,7.5,14,999.9,0.86,1,296
"635",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,68,66.1,5.6,7.1,13,999.9,0.02,1,295
"636",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2022,68.3,67,4.1,7.2,12,999.9,0.6,1,266
"637",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,65.6,59,6.6,10.9,17.1,22,2.14,1,315
"638",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2022,55.3,44,10,17.5,22,28.9,0,0,302
"639",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2022,55.1,46.7,10,10.3,15,22.9,0,0,308
"640",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2022,53.5,49.4,9.6,4.9,7,999.9,0,1,290
"641",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2022,56.6,53.8,9.5,5.2,8.9,999.9,0,0,286
"642",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,62.5,60.9,6.9,8.3,12,999.9,0.17,0,279
"643",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,61.1,53.1,9.8,11.7,19,24.1,0.34,0,322
"644",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,54.3,47.6,9.8,4.9,9.9,999.9,0,0,318
"645",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,59.7,56.5,8.1,6.6,11.1,999.9,0,1,287
"646",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,65.2,62.2,9.6,10,13,999.9,0,0,294
"647",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,65.9,63,8.9,11.5,14,999.9,0,0,232
"648",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,66.2,63.4,9.3,12.4,15.9,999.9,0,0,280
"649",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,56.5,35.8,10,17.3,22,31.1,0,0,231
"650",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,49,34.3,10,10.8,18.1,27,0,0,259
"651",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,57.4,50.1,10,12.2,18.1,20,0,0,266
"652",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,63.5,59.6,9.8,9.1,15,999.9,0,0,310
"653",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,66.3,64.1,4.7,16.7,26,35,0.85,0,270
"654",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,59.3,57.1,6,7.6,19,28.9,0.09,1,237
"655",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,46,30,10,13.3,20,28.9,0.42,0,264
"656",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,42.6,29.7,10,4.7,8,999.9,0,0,298
"657",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,54.6,49.7,7.8,15.6,28.9,38.1,0.46,0,303
"658",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2022,46.9,34.6,9.7,11.3,19,28,0.01,0,290
"659",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,43.7,27.7,10,12.5,22,28,0.08,0,285
"660",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,44.6,27.9,10,13,21,29.9,0,0,319
"661",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,42,23.1,10,13.3,20,29.9,0,0,249
"662",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,36.9,16.5,10,16.1,22.9,35.9,0,0,306
"663",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,48.7,32.1,10,14.9,28,38.1,0,0,306
"664",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,50.2,33.8,10,9.4,17.1,22.9,0,0,297
"665",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2022,52.6,47,9.3,10.3,18.1,24.1,0,0,233
"666",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2022,47.2,32.2,10,16.2,22.9,34,0.11,0,247
"667",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2022,54.9,45.8,9.6,11.6,15.9,22.9,0,0,238
"668",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2022,56,48.7,9,15.7,22,28.9,0.68,0,254
"669",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2022,46.8,36.8,10,8.4,18.1,22.9,0.01,0,240
"670",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2022,49.4,45.6,9,10.8,24.1,32.1,0,0,279
"671",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,47.1,30.6,9,16.8,24.1,34,0.85,0,291
"672",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,42.3,28.4,10,8.3,17.1,25.1,0,0,298
"673",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,54.7,49.5,8.8,14.7,28.9,35.9,0,0,280
"674",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,45.8,31.6,9.6,11.8,20,24.1,0.12,0,255
"675",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,39,29.6,10,4.6,8.9,999.9,0,0,269
"676",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,49.7,45,10,9.7,15.9,999.9,0,0,318
"677",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,53.6,51.3,7.3,10.5,15.9,999.9,0.15,0,298
"678",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,51.4,40.1,10,16.6,22.9,31.1,0.58,1,286
"679",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,45.2,30.3,10,18.9,22.9,33,0,0,305
"680",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,44.4,37.1,8.8,19.3,24.1,34,0,0,253
"681",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,42.4,35.3,9.8,12.3,19,26,0.02,0,234
"682",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,40.7,32.5,9.9,16,22,31.1,0.01,0,282
"683",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,37.7,25.7,10,12.2,17.1,27,0.01,0,302
"684",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,36.1,20.7,10,18.3,28,35.9,0,0,261
"685",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,43.6,36.1,9.1,13.2,24.1,29.9,0,0,335
"686",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,48.6,44.3,7.6,15.8,24.1,35.9,0.28,0,373
"687",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,43.8,34.7,9.8,18,26,34,0.31,1,278
"688",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,40.1,27.6,10,10.1,15,24.1,0,0,241
"689",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,38.9,24.3,10,14.8,20,27,0,0,277
"690",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,36.9,24.9,10,14.2,19,28,0,0,266
"691",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,38.1,30.1,10,5.4,9.9,999.9,0,0,268
"692",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,38.6,33.2,10,7.1,18.1,24.1,0,0,290
"693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,53.7,49.5,6.2,26.1,35.9,49.9,0.03,0,311
"694",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,27.5,20.1,4.5,26.4,39,51.1,0.11,0,267
"695",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022,36.5,24.7,10,10.9,15.9,22,0,0,213
"696",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2022,38.3,27.4,10,6.7,15.9,999.9,0,0,221
"697",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2022,46.2,40.6,9.9,8.1,12,999.9,0,0,203
"698",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2022,48.3,43.9,9,8.6,11.1,999.9,0,0,299
"699",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2022,52,50.7,2,9.9,15,999.9,0,1,249
"700",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,50.3,46.4,6.2,12.4,17.1,24.1,0.63,1,275
"701",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,45.8,37.9,10,7.6,13,21,0.2,0,206
"702",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,45.6,43.3,5.8,7.3,17.1,22.9,0,1,225
"703",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,52.4,50.6,3.4,8,13,999.9,0.23,1,251
"704",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,49,48.3,2.1,10.3,17.1,999.9,0.16,1,235
"705",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,46.6,45.3,3.7,9,15.9,999.9,0.1,0,234
"706",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,41.1,35,9.8,8.2,14,999.9,0,0,242
"707",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,39.3,27.7,10,9.7,15.9,22.9,0.02,0,252
"708",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,37.5,26.5,10,6.9,28,999.9,0,0,216
"709",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,39.6,34.7,10,10.4,18.1,21,0,0,280
"710",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,50,48.9,4.5,14.4,20,28,0.18,1,299
"711",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,42.5,41.2,5.7,15.4,24.1,32.1,0.7,1,248
"712",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,36.2,33,7.8,21.2,31.1,41,0.39,0,217
"713",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,37.3,30.8,10,12.3,19,22.9,0.01,0,256
"714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,44.4,38.3,9.9,11.6,15,999.9,0,0,258
"715",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,40.7,34.1,9.5,8.4,15.9,20,0,0,298
"716",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,41.9,40.8,5.5,11.8,19,25.1,0.82,0,235
"717",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,36.7,30.7,9.5,9.9,15,19,0.03,0,230
"718",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,36.2,27.7,10,6.6,15.9,999.9,0,0,243
"719",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,45.2,44.4,2.9,13.2,19,26,0.67,1,254
"720",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,36.3,27.4,9.8,15.2,21,28.9,0.04,0,235
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,36.9,27.8,10,7.3,18.1,999.9,0,0,256
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,47.6,43.3,5.5,22.4,29.9,40,0.85,0,256
"723",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,38.4,25,9.9,10.7,22.9,32.1,0.01,0,235
"724",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,39.7,31.7,10,8.1,17.1,999.9,0,0,260
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,43.9,39.6,9.6,9.3,17.1,999.9,0,0,215
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,44.6,39.2,9.4,7.9,14,26,0.02,1,232
"727",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,38.2,34.6,7.6,9.5,17.1,22,0,1,261
"728",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,30.8,21.4,8.4,10.3,14,22.9,0.02,0,256
"729",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,28.2,17.2,10,6,13,19,0,0,263
"730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,30.4,12.1,10,20.7,31.1,45.1,0,0,307
"731",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,6.2,-10.4,10,19.3,28.9,45.1,0,0,222
"732",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,36.3,27.4,9.4,13.5,18.1,24.1,0,0,207
"733",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,42.3,38.1,6.8,11.1,24.1,35.9,0,1,255
"734",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,34.6,25.5,10,17.6,27,38.1,0,0,258
"735",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,40.8,33.6,9.2,10.7,14,20,0.05,0,237
"736",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,39.9,31.4,10,6.7,13,999.9,0,0,238
"737",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,48.1,43.5,7.1,14.8,22,29.9,0,1,297
"738",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,40.5,24.6,10,13,22,28.9,0,0,261
"739",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,38.2,31.9,10,7.1,13,999.9,0,0,209
"740",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,42.2,38.9,7.8,14.6,21,29.9,0.53,0,264
"741",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,40.3,31.9,9.4,7.9,19,24.1,0.14,0,259
"742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,41.2,37.7,9.1,9.3,19,999.9,0,0,264
"743",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,47.6,43.1,8,10.5,15,999.9,0,0,262
"744",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,47.6,47.3,1.4,11.9,22,31.1,0.05,1,276
"745",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,32.3,23.8,9.3,15.8,28,35.9,0.09,0,252
"746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,39.2,31.5,10,8.2,13,999.9,0,0,241
"747",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,40.8,37.5,8.8,8.7,20,26,0,0,226
"748",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2023,40.4,30.2,9.9,8.5,14,22,0.25,0,214
"749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2023,38.7,36.2,7.4,10.2,18.1,22.9,0.14,0,215
"750",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2023,38.9,31,8.9,13.7,26,35.9,0.13,0,269
"751",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2023,23.6,11,8.7,11.5,19,28.9,0,0,239
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2023,27.9,22.9,9.5,7.1,22,28,0,0,232
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2023,33.3,21.8,10,11.3,14,26,0,0,246
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2023,34.8,31.2,5.3,13.9,19,29.9,0.02,0,228
"755",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,38.9,32,9.4,9.8,15,999.9,0.01,0,310
"756",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,43.2,39.1,8,13.3,19,26,0.01,1,247
"757",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,39.8,28.2,10,11.9,21,27,0,0,282
"758",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,39.8,35.6,6.6,22.2,32.1,51.1,0.34,0,269
"759",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,37.7,31,9.1,11.7,20,32.1,0.02,0,264
"760",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,42,27,10,16.7,24.1,29.9,0,0,257
"761",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2023,38.1,18.4,10,14.5,22,32.1,0,0,273
"762",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023,36.6,28.4,9.7,18.8,26,34,0,0,236
"763",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2023,40.9,32.1,10,14.8,21,25.1,0,0,296
"764",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2023,38.7,31.5,10,8.3,14,999.9,0,0,292
"765",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2023,37.5,32.9,9,14.7,27,36.9,0.09,0,245
"766",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2023,39.6,30.9,10,17,26,35,0.24,0,213
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2023,40,34.3,9.5,9.3,19,26,0,0,317
