"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","visib","wdsp","mxpsd","gust","prcp","max","min","fog","NUM_COLLISIONS"
"711",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,33.6,24.8,9,10.8,19,22.9,0.01,36,25,0,490
"712",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,31.6,20.7,10,6.2,15,18.1,0,43,21,0,477
"713",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,40,30.9,9.6,8.4,14,21,0,44.1,37,0,657
"714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.6,38.5,4.5,13.8,19,24.1,0.26,44.1,36,0,549
"715",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,40.7,36.9,7.4,7.6,14,22,0.1,45,37,0,610
"716",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,39.9,32.5,10,4.3,9.9,999.9,0,45,37,0,605
"717",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,42.3,37.5,6.7,7.5,17.1,20,0,46,37,1,475
"718",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,40.9,34.4,8.8,18.6,26,38.1,0,44.1,37.4,0,667
"719",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,48.9,46.9,2.3,17.2,28.9,41,0.85,55,37.9,1,564
"720",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.1,35.1,8.5,17.4,24.1,33,0.4,55,37.9,0,576
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44.3,39.9,9,9.7,18.1,24.1,0.02,50,37.9,0,563
"722",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,42.1,29.8,9.9,20.3,28.9,35.9,0.1,45,39.9,0,583
"723",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,38.7,23.1,10,18.3,25.1,33,0,45,36,0,501
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,38,26.4,9.9,10.2,15,22,0,43,34,0,428
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,34,23.1,9.7,6.5,15,22,0,43,24.1,0,545
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,28.1,14.6,8.2,9.8,19,28,0,39.9,21.9,1,571
"727",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,38.7,31.3,9.7,10.5,21,27,0,45,21.9,0,574
"728",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,37.7,24.2,10,9.9,20,27,0,45,30,0,586
"729",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,30.9,14,10,9,14,19,0,44.1,26.1,0,609
"730",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,28.4,10.8,10,14.1,20,25.1,0,33.1,24.1,0,541
"731",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,36.1,23.7,9.5,11.5,17.1,22,0,44.1,24.1,0,429
"732",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,37.5,21,10,14.4,19,28,0.02,44.1,30.9,0,568
"733",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,38.1,32.2,8.4,9.2,22,29.9,0,46.9,25,0,626
"734",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,46.2,43.9,2.8,10.1,19,26,0.13,50,42.1,1,673
"735",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,38.1,33.3,7,17.8,40,53,0.01,51.1,24.1,1,507
"736",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,21,9.1,7.9,21.5,34,45.1,1.26,27,16,1,708
"737",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,32,24.7,8.4,10,18.1,22.9,0.01,41,16,0,511
"738",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,35.6,32.1,7.9,15.2,21,29.9,0.3,41,23,0,439
"739",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,35.9,30.3,6.5,19.7,31.1,42.9,0.13,44.6,28.9,1,642
"740",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,30.1,19.1,10,15.1,28,40,0,33.1,26.6,0,688
"741",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,36.6,32.7,7.5,8.7,19,25.1,0,44.1,21.9,0,603
"742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,36.1,28.8,9.2,14.4,20,31.1,0.63,44.1,21.9,1,652
"743",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,31.8,17.3,10,14,19,27,0,39,26.1,0,680
"744",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,37,26.6,9.8,10.4,17.1,999.9,0,46.9,24.1,0,570
"745",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,47.8,36.9,9.5,13.9,17.1,24.1,0,57,41,0,438
"746",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,41.9,29.5,10,11.7,19,25.1,0,59,36,0,428
"747",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,37.1,26.6,10,6.9,12,999.9,0,46,30,0,483
"748",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,40.6,35.2,9.7,7.8,12,999.9,0,46.9,32,0,477
"749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,44,41.7,5.2,8.2,14,999.9,0,48.9,37,1,581
"750",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,44.3,6.9,10,15.9,999.9,0,54,39.9,1,657
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,49.8,46.6,6.5,10.1,15.9,999.9,0,57.9,44.1,1,573
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,43,31.2,7.3,14.3,22.9,29.9,0,57.9,37.9,1,462
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,39.1,25.5,10,13.2,19,28,0,48,30,0,540
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,44.2,39.9,9,7.9,13,999.9,0,48.9,30,0,591
"755",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,47.4,45.8,2,11.5,24.1,29.9,0.03,52,41,1,571
"756",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,47.8,36.9,6.9,21.6,28,41,0,52,37.9,0,653
"757",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33.2,8.8,10,11.8,15.9,25.1,0,51.1,28,0,745
"758",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.9,0.1,9.9,17.8,25.1,33,0,37,18,0,536
"759",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20.8,-1.7,10,19.8,25.1,35.9,0,33.1,12,0,489
"760",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,28.9,11.2,10,9.9,15.9,17.1,0,36,12,0,618
"761",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,36.7,27.5,9.2,10.7,18.1,25.1,0,45,24.1,0,637
"762",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,45.9,42.6,5.5,15.3,21,28.9,0.07,48.9,30,1,609
"763",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,45.9,34.3,9.1,17.7,22.9,31.1,0.09,52,41,0,665
"764",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.5,26.4,5.8,12.1,22,28.9,0,52,30,1,612
"765",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,22.5,7.2,9.4,19.3,28.9,39,0.07,44.1,17.1,0,548
"766",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,20,2.6,10,16.1,20,29.9,0,26.1,15.1,0,516
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,21.9,6.4,10,10.9,15.9,25.1,0,27,15.1,0,792
"768",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,29.8,20.7,7.5,23.3,38.1,46,1.29,46.9,25,0,650
"769",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,33,13.4,10,10.9,17.1,22,0,39,23,0,756
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,34.7,23.9,10,7.5,13,19,0,43,21.9,0,504
"771",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,36,32.2,5.6,19.4,28.9,38.1,0.16,43,21.9,1,550
"772",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,39.2,26.3,9.4,21.4,29.9,41,0.36,45,33.1,0,750
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,39.9,26.4,10,7.9,11.1,999.9,0,50,34,0,636
"774",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,38.6,20.9,10,14.8,24.1,36.9,0,50,27,0,617
"775",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,26.4,1.5,10,17.1,25.1,35,0,46,19.9,0,703
"776",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,35.3,21.9,9.9,9.6,17.1,22,0,43,19.9,0,654
"777",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2017,42.9,36.8,8.2,13.1,18.1,22.9,0,48,37.4,0,571
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2017,37,30,9.5,9.8,17.1,26,0,50,28,0,456
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2017,42,38.3,6.4,12.3,15.9,21,0.03,46.9,28,1,629
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2017,40.7,38.5,5,8.7,12,17.1,0.01,48,37,1,592
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2017,41.9,37.1,8.3,14.4,20,28,0.43,48,37,0,672
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2017,40,25.9,10,12.8,18.1,24.1,0.15,46,34,0,639
"783",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2017,37.6,30.7,9.2,6.2,15.9,21,0,45,30.9,0,753
"784",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,39.8,36.9,3.3,24.2,33,44.1,1.43,44.1,35.1,0,591
"785",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,39.7,33,9.3,14.7,24.1,35.9,1.45,46.9,37,0,514
"786",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,43,31.7,10,6.9,13,999.9,0,54,32,0,646
"787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,42.9,38,6.3,16.3,29.9,40,0.03,54,32,1,598
"788",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,42.6,38.4,7.8,14.1,20,27,0.38,46.9,39,1,587
"789",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,41.9,38.5,7.9,12.9,24.1,29.9,0,51.8,39,1,713
"790",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.8,42.6,6.9,14.9,25.1,34,0.12,54,39,1,694
"791",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,43.9,30.6,9.8,16.5,22,28.9,0,51.1,39,0,627
"792",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.3,30.9,10,10.5,15,21,0,55,39,0,541
"793",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.9,39.6,10,10.2,15.9,999.9,0,55,39.9,0,634
"794",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.8,44,8.8,12.1,15.9,999.9,0,55,41,0,519
"795",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,49.1,45.1,8.3,9.9,13,999.9,0,55,46,0,540
"796",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,49.8,38.5,9.5,8.2,15.9,20,0,57,42.1,0,590
"797",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,47.5,34.1,10,5,8.9,999.9,0,57.9,37.9,0,515
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.8,38,9.7,9.2,15,999.9,0,57.9,35.1,0,495
"799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,51.9,46.9,5.3,15.7,22,28,0,57,37,1,481
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.4,48.3,8.7,12,15.9,21,0,70,48.9,0,488
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,47.8,39.2,10,12.1,22,29.9,0,53.1,41,0,516
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,41.7,32.2,10,10.5,17.1,20,0,53.1,32,0,580
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,47.5,44.1,5.9,9.8,17.1,20,0.09,54,32,1,632
"804",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,45.7,43.4,4.6,13.9,19,27,0.03,46.9,44.6,0,690
"805",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,46.7,44.5,5.7,13.2,20,27,0.19,48.9,44.1,0,551
"806",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,46.5,39.5,10,10.5,17.1,24.1,0.27,55.9,43,0,517
"807",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,46.6,42.4,10,7.6,9.9,999.9,0,55.9,42.1,0,541
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,49.7,46.6,6.7,14.2,21,28.9,0.01,52,42.1,0,723
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,53.1,51.8,1.1,17.9,25.1,34,0.76,55.4,50,1,630
"810",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.9,50.7,3,5.3,12,999.9,0.06,63,48,1,688
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,54.2,51.6,2.7,11.6,21,28,0.11,64,48.2,1,661
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,53.4,40,9.8,12.6,19,27,0,66.9,45,0,470
"813",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,49.3,45.3,5,10.6,15.9,999.9,0,57.9,44.6,1,639
"814",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,55.4,53.4,2.2,14.5,22.9,29.9,0,60.1,45,1,743
"815",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,54.7,44.3,9.5,13,18.1,22.9,0.61,60.1,48.9,0,714
"816",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,51.5,34.8,10,10.6,15.9,25.1,0,59,45,0,701
"817",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,49.4,44,7.6,14.9,25.1,31.1,0,57.9,45,0,776
"818",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,55.1,54.1,2.6,13.5,24.1,28,1.15,57.9,46,1,685
"819",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.5,48.9,7.1,10.6,15,999.9,0.37,57.9,50,1,514
"820",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,50,41.3,10,15.6,19,28.9,0.09,57,46,0,638
"821",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,48.3,34.9,10,6.2,8.9,999.9,0,55,39.9,0,651
"822",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,48.7,38.4,9.9,4.5,13,15.9,0.02,57,39.9,0,668
"823",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,49.5,42,10,7.6,17.1,24.1,0,57,43,0,686
"824",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,48.6,42.2,9.7,11.8,17.1,25.1,0,57,44.1,0,817
"825",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,47.9,41.7,10,8.6,15,21,0,54,44.1,0,683
"826",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,50.4,47.9,5.6,16.5,24.1,39,0.23,57,45,1,633
"827",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.1,43.8,10,12.9,19,28,0.14,57,48,0,729
"828",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,57.5,46.9,10,10.7,18.1,22,0.06,69.1,46.9,0,694
"829",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,57.9,50.2,9.8,11.3,15.9,21,0,69.1,48,0,753
"830",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,56.3,41.6,10,16,24.1,31.1,0.02,69.1,48,0,612
"831",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,52.7,37.3,10,6.8,14,999.9,0,63,41,0,618
"832",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2017,51.4,40.5,9.5,8.2,13,999.9,0,63,41,0,719
"833",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,56.8,52.3,7.5,11.8,19,24.1,0.18,62.1,48,1,659
"834",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,53.9,49.6,9,9.2,18.1,26,0.01,62.1,50,0,641
"835",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2017,53.8,51.1,5.6,11.6,17.1,22,0.05,59,51.1,1,742
"836",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2017,55.4,52.9,6.2,12.9,22,28.9,0.1,59,52,1,776
"837",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2017,57.5,48.6,10,7.2,9.9,999.9,0.03,63,51.1,0,475
"838",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2017,51.8,46.1,9.4,6.1,12,999.9,0,63,45,0,474
"839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2017,53.5,49.6,8.1,7.9,11.1,999.9,0.01,61,50,0,647
"840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2017,55.4,53.1,3.6,7.8,11.1,999.9,0.01,62.1,50,1,669
"841",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,55.7,53.8,3,7.7,13,999.9,0.01,61,51.8,1,654
"842",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,58.2,48.2,8.3,8.2,12,999.9,0,66,52,1,737
"843",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,56.9,47.9,10,8.2,14,999.9,0,66,43,0,637
"844",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,58,49.8,10,7.3,14,999.9,0,66,43,0,468
"845",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,56.6,54.5,7,8.4,20,25.1,0,66,50,0,656
"846",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,52.4,50.5,5.1,15.2,22.9,31.1,0,64.9,50,0,660
"847",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,54.5,47.5,8.4,12.8,21,25.1,0.01,61,50,0,675
"848",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,52.7,45.2,9.2,5.5,12,999.9,0.01,63,39.9,0,660
"849",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,57.6,52.7,9.1,13.2,22.9,31.1,99.99,66,39.9,0,770
"850",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,60.4,54.5,9.3,9.1,14,999.9,0,70,54,0,665
"851",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,61.5,55.8,9.3,11.3,15,999.9,0,70,55.9,0,702
"852",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66,58.9,8,11.4,15,19,0,80.1,57.9,0,804
"853",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.1,51.6,9.3,10.3,14,24.1,0,79,57,0,754
"854",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,57.2,45.8,10,7.5,14,999.9,0,66,46.9,0,771
"855",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,59.8,52.9,9.9,15.5,22,32.1,0,66,46.9,0,657
"856",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,61.7,59.4,4.3,11.8,19,26,0.02,68,57,1,654
"857",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,63.8,62.5,0.7,10.2,15,21,0.11,68,59,1,593
"858",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,64.7,64.5,0.9,15.2,19,25.1,0.11,68,62.6,1,819
"859",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,63.4,63.4,1.1,15,21,27,0,66,60.8,1,813
"860",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,62.6,61.8,5.4,11.4,17.1,21,0,66.9,60.1,1,744
"861",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,64.9,63.4,6.3,9.7,15.9,22.9,0,75,55.9,1,793
"862",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.2,65.1,4.6,15,19,26,0,75,61,1,753
"863",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.8,60.1,9.4,7.6,11.1,999.9,0,79,59,0,590
"864",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2017,66.7,59.2,9.8,7.8,13,999.9,0,79,59,0,669
"865",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2017,64.3,61.6,9.9,7.8,11.1,999.9,0,75,57.9,0,757
"866",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2017,65.4,58,9.9,9.9,18.1,999.9,0,71.1,57.9,0,730
"867",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2017,65.6,62.6,9.9,11.5,15,999.9,0,71.1,59,0,767
"868",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2017,66.9,63.7,8.8,13.3,17.1,22.9,0,72,63,0,747
"869",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.7,66.3,5.9,13,17.1,22,0,73,63,0,595
"870",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,68.7,67.4,4.2,11.4,15,20,0.03,73.9,64.4,1,537
"871",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,70.9,66.1,8.2,9.5,14,999.9,0,82,64.9,1,617
"872",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,67.9,58.5,9.9,6.5,11.1,999.9,0,81,57.9,0,706
"873",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,61.7,59.9,9.9,5.9,8,999.9,0,78.1,53.1,0,611
"874",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,66,66,5.2,8.7,19,27,0,69.8,64,1,674
"875",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,67.3,66.8,5.4,8.9,18.1,22.9,0.5,73,64,1,585
"876",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.6,64.1,9.3,10.1,17.1,22,0,77,64,0,512
"877",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,68.3,66.1,9.6,9,13,999.9,0,77,62.1,0,667
"878",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,68.8,68.4,2.7,8.6,13,999.9,0,75,62.1,1,638
"879",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,70.8,70.2,1.8,7.3,11.1,999.9,0,77,64.9,1,677
"880",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,70.8,69.6,4.4,8.2,19,999.9,0,80.1,64,1,759
"881",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,63.7,61.5,9,8.9,13,19,0,80.1,62.1,0,707
"882",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017,64.3,62.7,8.4,5.6,11.1,999.9,0.11,72,60.1,0,649
"883",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,69.3,67.7,5.8,7.1,12,999.9,0,78.1,60.1,1,515
"884",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017,67.3,66.8,3.9,5.7,11.1,999.9,0,78.1,62.1,1,639
"885",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017,69.4,67.9,4,5.5,8.9,999.9,0,78.1,62.1,1,706
"886",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,71.6,70.3,4.2,7.6,12,999.9,0,79,66,1,747
"887",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2017,74.7,70.6,5.3,7.7,12,999.9,0,84.9,66.9,1,774
"888",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2017,75.6,69.6,5.7,7.8,13,999.9,0,84.9,69.1,1,733
